@id,determinand.label,determinand.definition,determinand.notation,determinand.unit.label,result,codedResultInterpretation.interpretation,resultQualifier.notation,sample.sampleDateTime,sample.samplingPoint,sample.samplingPoint.label,sample.samplingPoint.easting,sample.samplingPoint.northing,sample.sampledMaterialType.label,sample.isComplianceSample,sample.purpose.label,stationReference,station,lat,long,gridReference,northing,easting,river,Waterbody ID,Distance,River basin district,Management catchment,Operational catchment,water body,Water body type,Easting,Northing,Ngr
http://environment.data.gov.uk/water-quality/data/measurement/SW-3286053-9011,PBDE 153,"2,2,4,4,5,5-Hexabromodiphenyl ether :- {PBDE 153}",9011,ug/l,5.9999999999999995e-05,,<,2016-07-13T10:04:00,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,BRISLINGTON BROOK AT THE ROCK,362150,171200,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),SW-Z1010538,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,51.438517,-2.545925,None,171200,362150,None,GB109053021980,142.08800090085018,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Urban,Brislington Bk - source to conf R Avon (Brist),River,362145,171058,ST6214571058
http://environment.data.gov.uk/water-quality/data/measurement/SW-3286053-9013,PBDE 154,"2,2,4,4,5,6-Hexabromodiphenyl ether :- {PBDE 154}",9013,ug/l,5.9999999999999995e-05,,<,2016-07-13T10:04:00,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,BRISLINGTON BROOK AT THE ROCK,362150,171200,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),SW-Z1010538,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,51.438517,-2.545925,None,171200,362150,None,GB109053021980,142.08800090085018,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Urban,Brislington Bk - source to conf R Avon (Brist),River,362145,171058,ST6214571058
http://environment.data.gov.uk/water-quality/data/measurement/SW-3286053-9015,PBDE 99,"2,2,4,4,5-Pentabromodiphenyl ether :- {PBDE 99}",9015,ug/l,5.9999999999999995e-05,,<,2016-07-13T10:04:00,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,BRISLINGTON BROOK AT THE ROCK,362150,171200,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),SW-Z1010538,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,51.438517,-2.545925,None,171200,362150,None,GB109053021980,142.08800090085018,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Urban,Brislington Bk - source to conf R Avon (Brist),River,362145,171058,ST6214571058
http://environment.data.gov.uk/water-quality/data/measurement/SW-3286053-9017,PBDE 100,"2,2,4,4,6-Pentabromodiphenyl ether :- {PBDE 100}",9017,ug/l,5.9999999999999995e-05,,<,2016-07-13T10:04:00,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,BRISLINGTON BROOK AT THE ROCK,362150,171200,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),SW-Z1010538,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,51.438517,-2.545925,None,171200,362150,None,GB109053021980,142.08800090085018,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Urban,Brislington Bk - source to conf R Avon (Brist),River,362145,171058,ST6214571058
http://environment.data.gov.uk/water-quality/data/measurement/SW-3286053-9019,PBDE 47,"2,2,4,4-Tetrabromodiphenyl ether :- {PBDE 47}",9019,ug/l,5.9999999999999995e-05,,<,2016-07-13T10:04:00,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,BRISLINGTON BROOK AT THE ROCK,362150,171200,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),SW-Z1010538,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,51.438517,-2.545925,None,171200,362150,None,GB109053021980,142.08800090085018,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Urban,Brislington Bk - source to conf R Avon (Brist),River,362145,171058,ST6214571058
http://environment.data.gov.uk/water-quality/data/measurement/SW-3290304-0746,Ind123pyrene,"Indeno(1,2,3-cd)pyrene",746,ug/l,0.0367,,,2016-08-19T09:51:00,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,BRISLINGTON BROOK AT THE ROCK,362150,171200,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),SW-Z1010538,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,51.438517,-2.545925,None,171200,362150,None,GB109053021980,142.08800090085018,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Urban,Brislington Bk - source to conf R Avon (Brist),River,362145,171058,ST6214571058
http://environment.data.gov.uk/water-quality/data/measurement/SW-3290304-0180,Orthophospht,"Orthophosphate, reactive as P",180,mg/l,0.5820000000000001,,,2016-08-19T09:51:00,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,BRISLINGTON BROOK AT THE ROCK,362150,171200,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),SW-Z1010538,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,51.438517,-2.545925,None,171200,362150,None,GB109053021980,142.08800090085018,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Urban,Brislington Bk - source to conf R Avon (Brist),River,362145,171058,ST6214571058
http://environment.data.gov.uk/water-quality/data/measurement/SW-3290304-0117,Nitrate-N,Nitrate as N,117,mg/l,2.61,,,2016-08-19T09:51:00,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,BRISLINGTON BROOK AT THE ROCK,362150,171200,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),SW-Z1010538,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,51.438517,-2.545925,None,171200,362150,None,GB109053021980,142.08800090085018,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Urban,Brislington Bk - source to conf R Avon (Brist),River,362145,171058,ST6214571058
http://environment.data.gov.uk/water-quality/data/measurement/SW-3290304-0116,N Oxidised,"Nitrogen, Total Oxidised as N",116,mg/l,2.82,,,2016-08-19T09:51:00,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,BRISLINGTON BROOK AT THE ROCK,362150,171200,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),SW-Z1010538,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,51.438517,-2.545925,None,171200,362150,None,GB109053021980,142.08800090085018,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Urban,Brislington Bk - source to conf R Avon (Brist),River,362145,171058,ST6214571058
http://environment.data.gov.uk/water-quality/data/measurement/SW-3290304-0118,Nitrite-N,Nitrite as N,118,mg/l,0.20800000000000002,,,2016-08-19T09:51:00,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,BRISLINGTON BROOK AT THE ROCK,362150,171200,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),SW-Z1010538,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,51.438517,-2.545925,None,171200,362150,None,GB109053021980,142.08800090085018,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Urban,Brislington Bk - source to conf R Avon (Brist),River,362145,171058,ST6214571058
http://environment.data.gov.uk/water-quality/data/measurement/SW-3290304-8944,TriBT Cation,Tributyl Tin as Cation,8944,ug/l,0.0002,,<,2016-08-19T09:51:00,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,BRISLINGTON BROOK AT THE ROCK,362150,171200,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),SW-Z1010538,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,51.438517,-2.545925,None,171200,362150,None,GB109053021980,142.08800090085018,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Urban,Brislington Bk - source to conf R Avon (Brist),River,362145,171058,ST6214571058
http://environment.data.gov.uk/water-quality/data/measurement/SW-3290304-0076,Temp Water,Temperature of Water,76,cel,16.7,,,2016-08-19T09:51:00,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,BRISLINGTON BROOK AT THE ROCK,362150,171200,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),SW-Z1010538,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,51.438517,-2.545925,None,171200,362150,None,GB109053021980,142.08800090085018,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Urban,Brislington Bk - source to conf R Avon (Brist),River,362145,171058,ST6214571058
http://environment.data.gov.uk/water-quality/data/measurement/SW-3290304-6399,B-[a]-pyrene,Benzo(a)Pyrene,6399,ug/l,0.0229,,,2016-08-19T09:51:00,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,BRISLINGTON BROOK AT THE ROCK,362150,171200,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),SW-Z1010538,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,51.438517,-2.545925,None,171200,362150,None,GB109053021980,142.08800090085018,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Urban,Brislington Bk - source to conf R Avon (Brist),River,362145,171058,ST6214571058
http://environment.data.gov.uk/water-quality/data/measurement/SW-3290304-0714,B-[ghi]-pery,"Benzo(g,h,i)Perylene",714,ug/l,0.0313,,,2016-08-19T09:51:00,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,BRISLINGTON BROOK AT THE ROCK,362150,171200,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),SW-Z1010538,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,51.438517,-2.545925,None,171200,362150,None,GB109053021980,142.08800090085018,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Urban,Brislington Bk - source to conf R Avon (Brist),River,362145,171058,ST6214571058
http://environment.data.gov.uk/water-quality/data/measurement/SW-3290304-0731,B-[b]-fluora,Benzo(b)Fluoranthene,731,ug/l,0.0241,,,2016-08-19T09:51:00,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,BRISLINGTON BROOK AT THE ROCK,362150,171200,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),SW-Z1010538,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,51.438517,-2.545925,None,171200,362150,None,GB109053021980,142.08800090085018,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Urban,Brislington Bk - source to conf R Avon (Brist),River,362145,171058,ST6214571058
http://environment.data.gov.uk/water-quality/data/measurement/SW-3290304-0733,B-[k]-fluora,Benzo(k)Fluoranthene,733,ug/l,0.0111,,,2016-08-19T09:51:00,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,BRISLINGTON BROOK AT THE ROCK,362150,171200,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),SW-Z1010538,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,51.438517,-2.545925,None,171200,362150,None,GB109053021980,142.08800090085018,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Urban,Brislington Bk - source to conf R Avon (Brist),River,362145,171058,ST6214571058
http://environment.data.gov.uk/water-quality/data/measurement/SW-3290304-0111,Ammonia(N),Ammoniacal Nitrogen as N,111,mg/l,1.02,,,2016-08-19T09:51:00,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,BRISLINGTON BROOK AT THE ROCK,362150,171200,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),SW-Z1010538,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,51.438517,-2.545925,None,171200,362150,None,GB109053021980,142.08800090085018,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Urban,Brislington Bk - source to conf R Avon (Brist),River,362145,171058,ST6214571058
http://environment.data.gov.uk/water-quality/data/measurement/SW-3290304-0119,NH3 un-ion,Ammonia un-ionised as N,119,mg/l,0.0158,,,2016-08-19T09:51:00,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,BRISLINGTON BROOK AT THE ROCK,362150,171200,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),SW-Z1010538,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,51.438517,-2.545925,None,171200,362150,None,GB109053021980,142.08800090085018,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Urban,Brislington Bk - source to conf R Avon (Brist),River,362145,171058,ST6214571058
http://environment.data.gov.uk/water-quality/data/measurement/SW-3290304-0162,Alky pH 4.5,Alkalinity to pH 4.5 as CaCO3,162,mg/l,171.0,,,2016-08-19T09:51:00,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,BRISLINGTON BROOK AT THE ROCK,362150,171200,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),SW-Z1010538,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,51.438517,-2.545925,None,171200,362150,None,GB109053021980,142.08800090085018,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Urban,Brislington Bk - source to conf R Avon (Brist),River,362145,171058,ST6214571058
http://environment.data.gov.uk/water-quality/data/measurement/SW-3290304-0736,Fluoranthene,Fluoranthene,736,ug/l,0.0301,,,2016-08-19T09:51:00,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,BRISLINGTON BROOK AT THE ROCK,362150,171200,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),SW-Z1010538,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,51.438517,-2.545925,None,171200,362150,None,GB109053021980,142.08800090085018,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Urban,Brislington Bk - source to conf R Avon (Brist),River,362145,171058,ST6214571058
http://environment.data.gov.uk/water-quality/data/measurement/SW-3290304-0077,Cond @ 25C,Conductivity at 25 C,77,us/cm,585.0,,,2016-08-19T09:51:00,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,BRISLINGTON BROOK AT THE ROCK,362150,171200,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),SW-Z1010538,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,51.438517,-2.545925,None,171200,362150,None,GB109053021980,142.08800090085018,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Urban,Brislington Bk - source to conf R Avon (Brist),River,362145,171058,ST6214571058
http://environment.data.gov.uk/water-quality/data/measurement/SW-3290304-9901,O Diss %sat,"Oxygen, Dissolved, % Saturation",9901,%,76.0,,,2016-08-19T09:51:00,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,BRISLINGTON BROOK AT THE ROCK,362150,171200,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),SW-Z1010538,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,51.438517,-2.545925,None,171200,362150,None,GB109053021980,142.08800090085018,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Urban,Brislington Bk - source to conf R Avon (Brist),River,362145,171058,ST6214571058
http://environment.data.gov.uk/water-quality/data/measurement/SW-3290304-9924,Oxygen Diss,"Oxygen, Dissolved as O2",9924,mg/l,7.37,,,2016-08-19T09:51:00,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,BRISLINGTON BROOK AT THE ROCK,362150,171200,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),SW-Z1010538,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,51.438517,-2.545925,None,171200,362150,None,GB109053021980,142.08800090085018,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Urban,Brislington Bk - source to conf R Avon (Brist),River,362145,171058,ST6214571058
http://environment.data.gov.uk/water-quality/data/measurement/SW-3290304-0061,pH,pH,61,phunits,7.71,,,2016-08-19T09:51:00,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,BRISLINGTON BROOK AT THE ROCK,362150,171200,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),SW-Z1010538,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,51.438517,-2.545925,None,171200,362150,None,GB109053021980,142.08800090085018,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Urban,Brislington Bk - source to conf R Avon (Brist),River,362145,171058,ST6214571058
http://environment.data.gov.uk/water-quality/data/measurement/SW-3290304-4621,PBDE 28,"2,4,4-TriBromoDiphenylEther",4621,ug/l,5.9999999999999995e-05,,<,2016-08-19T09:51:00,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,BRISLINGTON BROOK AT THE ROCK,362150,171200,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),SW-Z1010538,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,51.438517,-2.545925,None,171200,362150,None,GB109053021980,142.08800090085018,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Urban,Brislington Bk - source to conf R Avon (Brist),River,362145,171058,ST6214571058
http://environment.data.gov.uk/water-quality/data/measurement/SW-3290304-9011,PBDE 153,"2,2,4,4,5,5-Hexabromodiphenyl ether :- {PBDE 153}",9011,ug/l,5.9999999999999995e-05,,<,2016-08-19T09:51:00,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,BRISLINGTON BROOK AT THE ROCK,362150,171200,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),SW-Z1010538,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,51.438517,-2.545925,None,171200,362150,None,GB109053021980,142.08800090085018,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Urban,Brislington Bk - source to conf R Avon (Brist),River,362145,171058,ST6214571058
http://environment.data.gov.uk/water-quality/data/measurement/SW-3290304-9013,PBDE 154,"2,2,4,4,5,6-Hexabromodiphenyl ether :- {PBDE 154}",9013,ug/l,5.9999999999999995e-05,,<,2016-08-19T09:51:00,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,BRISLINGTON BROOK AT THE ROCK,362150,171200,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),SW-Z1010538,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,51.438517,-2.545925,None,171200,362150,None,GB109053021980,142.08800090085018,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Urban,Brislington Bk - source to conf R Avon (Brist),River,362145,171058,ST6214571058
http://environment.data.gov.uk/water-quality/data/measurement/SW-3290304-9019,PBDE 47,"2,2,4,4-Tetrabromodiphenyl ether :- {PBDE 47}",9019,ug/l,5.9999999999999995e-05,,<,2016-08-19T09:51:00,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,BRISLINGTON BROOK AT THE ROCK,362150,171200,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),SW-Z1010538,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,51.438517,-2.545925,None,171200,362150,None,GB109053021980,142.08800090085018,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Urban,Brislington Bk - source to conf R Avon (Brist),River,362145,171058,ST6214571058
http://environment.data.gov.uk/water-quality/data/measurement/SW-3290304-9015,PBDE 99,"2,2,4,4,5-Pentabromodiphenyl ether :- {PBDE 99}",9015,ug/l,5.9999999999999995e-05,,<,2016-08-19T09:51:00,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,BRISLINGTON BROOK AT THE ROCK,362150,171200,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),SW-Z1010538,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,51.438517,-2.545925,None,171200,362150,None,GB109053021980,142.08800090085018,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Urban,Brislington Bk - source to conf R Avon (Brist),River,362145,171058,ST6214571058
http://environment.data.gov.uk/water-quality/data/measurement/SW-3290304-9017,PBDE 100,"2,2,4,4,6-Pentabromodiphenyl ether :- {PBDE 100}",9017,ug/l,5.9999999999999995e-05,,<,2016-08-19T09:51:00,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,BRISLINGTON BROOK AT THE ROCK,362150,171200,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),SW-Z1010538,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,51.438517,-2.545925,None,171200,362150,None,GB109053021980,142.08800090085018,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Urban,Brislington Bk - source to conf R Avon (Brist),River,362145,171058,ST6214571058
http://environment.data.gov.uk/water-quality/data/measurement/SW-3293754-0746,Ind123pyrene,"Indeno(1,2,3-cd)pyrene",746,ug/l,0.00028,,,2016-09-21T11:37:00,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,BRISLINGTON BROOK AT THE ROCK,362150,171200,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),SW-Z1010538,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,51.438517,-2.545925,None,171200,362150,None,GB109053021980,142.08800090085018,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Urban,Brislington Bk - source to conf R Avon (Brist),River,362145,171058,ST6214571058
http://environment.data.gov.uk/water-quality/data/measurement/SW-3293754-8944,TriBT Cation,Tributyl Tin as Cation,8944,ug/l,0.0002,,<,2016-09-21T11:37:00,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,BRISLINGTON BROOK AT THE ROCK,362150,171200,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),SW-Z1010538,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,51.438517,-2.545925,None,171200,362150,None,GB109053021980,142.08800090085018,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Urban,Brislington Bk - source to conf R Avon (Brist),River,362145,171058,ST6214571058
http://environment.data.gov.uk/water-quality/data/measurement/SW-3293754-6399,B-[a]-pyrene,Benzo(a)Pyrene,6399,ug/l,0.00016999999999999999,,,2016-09-21T11:37:00,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,BRISLINGTON BROOK AT THE ROCK,362150,171200,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),SW-Z1010538,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,51.438517,-2.545925,None,171200,362150,None,GB109053021980,142.08800090085018,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Urban,Brislington Bk - source to conf R Avon (Brist),River,362145,171058,ST6214571058
http://environment.data.gov.uk/water-quality/data/measurement/SW-3293754-0714,B-[ghi]-pery,"Benzo(g,h,i)Perylene",714,ug/l,0.00036,,,2016-09-21T11:37:00,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,BRISLINGTON BROOK AT THE ROCK,362150,171200,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),SW-Z1010538,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,51.438517,-2.545925,None,171200,362150,None,GB109053021980,142.08800090085018,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Urban,Brislington Bk - source to conf R Avon (Brist),River,362145,171058,ST6214571058
http://environment.data.gov.uk/water-quality/data/measurement/SW-3293754-0731,B-[b]-fluora,Benzo(b)Fluoranthene,731,ug/l,0.00044,,,2016-09-21T11:37:00,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,BRISLINGTON BROOK AT THE ROCK,362150,171200,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),SW-Z1010538,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,51.438517,-2.545925,None,171200,362150,None,GB109053021980,142.08800090085018,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Urban,Brislington Bk - source to conf R Avon (Brist),River,362145,171058,ST6214571058
http://environment.data.gov.uk/water-quality/data/measurement/SW-3293754-0733,B-[k]-fluora,Benzo(k)Fluoranthene,733,ug/l,0.00014,,,2016-09-21T11:37:00,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,BRISLINGTON BROOK AT THE ROCK,362150,171200,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),SW-Z1010538,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,51.438517,-2.545925,None,171200,362150,None,GB109053021980,142.08800090085018,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Urban,Brislington Bk - source to conf R Avon (Brist),River,362145,171058,ST6214571058
http://environment.data.gov.uk/water-quality/data/measurement/SW-3293754-0736,Fluoranthene,Fluoranthene,736,ug/l,0.00286,,,2016-09-21T11:37:00,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,BRISLINGTON BROOK AT THE ROCK,362150,171200,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),SW-Z1010538,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,51.438517,-2.545925,None,171200,362150,None,GB109053021980,142.08800090085018,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Urban,Brislington Bk - source to conf R Avon (Brist),River,362145,171058,ST6214571058
http://environment.data.gov.uk/water-quality/data/measurement/SW-3293754-9013,PBDE 154,"2,2,4,4,5,6-Hexabromodiphenyl ether :- {PBDE 154}",9013,ug/l,5.9999999999999995e-05,,<,2016-09-21T11:37:00,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,BRISLINGTON BROOK AT THE ROCK,362150,171200,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),SW-Z1010538,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010538,51.438517,-2.545925,None,171200,362150,None,GB109053021980,142.08800090085018,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Urban,Brislington Bk - source to conf R Avon (Brist),River,362145,171058,ST6214571058
